,Client ID,Name,Legal Name,Start Date,Street #,Street Name,State,Zip,Lat,Lon,Accuracy,Category,Neighborhood
262,201305130006,Fueland,Yogi Oil Corporation,5/7/2013,801,Island Av,PA,15136.0,40.473586,-80.063464,9.0,Convenience Store,
263,55778,Fueland #1,Milo C Ritton Inc,9/6/1996,431,West 7th Ave,PA,15120.0,40.402631,-79.917951,9.0,Convenience Store,
264,201305080004,Fulland Green Tree,Mahdev Corp,5/1/2013,2373,Noblestown Rd,PA,15205.0,40.426565,-80.056017,9.0,Convenience Store,
265,201505060002,Gaby Et Jules @ Market Street Grocery,Gaby Et Jules LLC,4/27/2015,435,Market St,PA,15222.0,40.441173,-80.002364,9.0,Convenience Store,Central Business District
266,201009270004,Garfield Hill Market,Garfield Hill Market Inc,9/23/2010,340,N. Aiken Av,PA,15206.0,40.467559,-79.93441,9.0,Convenience Store,Garfield
267,201211050003,Gas n' At,,10/29/2012,5700,Homeville Rd,PA,15122.0,40.366344,-79.871442,9.0,Convenience Store,
268,201507020001,Get Go #3205,Giant Eagle Inc,6/26/2015,350,East Main St,PA,15106.0,40.409689,-80.082978,9.0,Convenience Store,
269,201204090004,Get It Quick,Accurate Business Solutions Inc,4/5/2012,500,Garden City Dr,PA,15146.0,40.44872,-79.780666,9.0,Convenience Store,
270,201301230002,Getgo # 3003,Giant Eagle Inc,1/11/2013,3247,E Carson St,PA,15203.0,40.423126,-79.960079,9.0,Convenience Store,South Side Flats
271,201302080001,Getgo #3021,Giant Eagle Inc,1/31/2013,7675,Mcknight Rd,PA,15237.0,40.545311,-80.016893,9.0,Convenience Store,
272,201010200002,GetGo #3038,Giant Eagle Inc,10/14/2010,5801,Forward Av,PA,15217.0,40.429982,-79.923159,9.0,Convenience Store,Squirrel Hill South
273,200901200011,GetGo #3043,Giant Eagle Inc,12/10/2008,140,Towne Center Dr,PA,15090.0,40.631618,-80.055692,9.0,Convenience Store,
274,200408260003,GetGo #3060,Giant Eagle Inc,8/23/2004,4000,Monroeville Blvd,PA,15146.0,40.435393,-79.77265,9.0,Convenience Store,
275,45197,GetGo #3102,Giant Eagle Inc,9/9/1989,1137,WasHighwayngton Av,PA,15106.0,40.396745,-80.084329,9.0,Convenience Store,
276,200605110004,Getgo #3106,Giant Eagle Inc,5/8/2006,408,Penn Av,PA,15221.0,40.444932,-79.88936,9.0,Convenience Store,
277,44982,GetGo #3107,Giant Eagle Inc,8/7/1989,4000,Butler St,PA,15201.0,40.468733,-79.961717,9.0,Convenience Store,Central Lawrenceville
278,45187,GetGo #3117,Giant Eagle Inc,9/27/1989,117,S 18th St,PA,15203.0,40.427557,-79.980338,9.0,Convenience Store,South Side Flats
279,200411080012,GetGo #3128,Giant Eagle Inc,11/30/2004,5281,Library Rd,PA,15102.0,40.331327,-80.02207,9.0,Convenience Store,
280,44987,GetGo #3140,Giant Eagle Inc,8/4/1989,4685,Old Wm Penn Hwy,PA,15146.0,40.440985,-79.742885,9.0,Convenience Store,
281,200708170004,GetGo #3172,Giant Eagle Inc,8/10/2007,1081,Freeport Rd,PA,15238.0,40.488003,-79.883677,9.0,Convenience Store,
282,201301040006,Getgo #3185,Giant Eagle Inc,12/19/2012,1200,Hoffman Blvd,PA,15122.0,40.382719,-79.868215,9.0,Convenience Store,
283,200106140006,GetGo #3188,Giant Eagle Inc,5/8/2001,1001,Lebanon Rd,PA,15122.0,40.361538,-79.932066,9.0,Convenience Store,
284,200508020004,GetGo #3486,Giant Eagle Inc,7/10/2005,800,Allegheny River Blvd,PA,15147.0,40.506894,-79.843134,9.0,Convenience Store,
285,200508230013,Getgo #3487,Giant Eagle Inc,8/12/2005,801,Mt Royal Blvd,PA,15233.0,40.51415,-79.95942,9.0,Convenience Store,
286,200508150004,GetGo #3488,Giant Eagle Inc,8/9/2005,5603,Babcock Blvd,PA,15237.0,40.546976,-80.02915,9.0,Convenience Store,
287,200508230014,Getgo #3489,Giant Eagle Inc,8/12/2005,2401,Ferguson Rd,PA,15101.0,40.555705,-79.971377,9.0,Convenience Store,
288,200701250002,Getgo #3600,Giant Eagle Inc,12/8/2006,2811,Jacks Run Rd,PA,15131.0,40.338101,-79.807652,9.0,Convenience Store,
289,200507200001,GetGo #3616,Giant Eagle Inc,7/12/2005,3601,Saw Mill Run Blvd,PA,15227.0,40.372147,-79.981536,9.0,Convenience Store,
290,201011090002,Getgo #3641,Giant Eagle Inc,11/4/2010,3029,WasHighwayngton Pike,PA,15017.0,40.173242,-80.24199,9.0,Convenience Store,
291,201108040001,Getgo #3642,Giant Eagle Inc,7/28/2011,6507,University Blvd,PA,15108.0,40.518266,-80.218658,9.0,Convenience Store,
292,200708240002,Getgo #3691,Giant Eagle Inc,8/17/2007,4099,Grandview Dr,PA,15044.0,40.643031,-79.937868,9.0,Convenience Store,
293,201405220003,Getgo Elizabeth #3005,Giant Eagle Inc,5/16/2014,1000,Hayden Blvd,PA,15037.0,40.264741,-79.879445,9.0,Convenience Store,
294,43906,Glassmere Fuel Service #205,,8/16/1988,1967,Saxonburg Blvd,PA,15084.0,40.629201,-79.855635,9.0,Convenience Store,
295,201409260002,Good News,Good News,9/18/2014,625,Stanwix St,PA,15222.0,40.443227,-80.004835,9.0,Convenience Store,Central Business District
296,57827,Greyhound Frankstown Sunoco A Plus,,11/17/1998,6481,Fransktown Ave,PA,15206.0,40.460783,-79.913953,9.0,Convenience Store,Larimer
297,201409150001,Gulf Gas Station - Bridgeville,Shiv Oil Inc,9/11/2014,449,Railroad St,PA,15017.0,40.357899,-80.110312,9.0,Convenience Store,
298,200406140003,Hampton Sunoco,Rose Oil Co,6/3/2004,4785,Wm Flynn Hwy,PA,15101.0,40.596714,-79.948208,9.0,Convenience Store,
299,201405050003,Hanini Market,Izmar Corporation,4/22/2014,3245,Brighton Rd,PA,15212.0,40.476384,-80.031944,9.0,Convenience Store,Marshall-Shadeland
300,201604040003,Hanini Market,Sham2015 LLC,1/1/2016,549,Bessemer Av,PA,15112.0,40.395204,-79.839383,9.0,Convenience Store,
301,201206060016,Hanini Market/ Hanini Subs,RSIM Foods Inc,5/31/2012,1105,Franklin Av,PA,15221.0,40.439089,-79.878795,9.0,Convenience Store,
302,200501110001,Happy Minimart,Happy Minimart Inc,1/4/2005,1300,Brodhead Rd,PA,15108.0,40.535015,-80.229455,9.0,Convenience Store,
303,200608240002,Happy Minimart,Happy Minimart Inc,8/14/2006,512,E Pikettsburgh - Mckeesport Blvd,PA,15137.0,40.369823,-79.8292,9.0,Convenience Store,
304,201003300009,Harvest Valley Farms,,3/26/2010,6003,Cunningham Rd,PA,15044.0,40.663894,-79.934941,9.0,Convenience Store,
305,200903250001,Harv's Shell Station,Stickler Service LLC,3/24/2009,2501,Brighton Rd,PA,15212.0,40.466959,-80.025229,9.0,Convenience Store,Marshall-Shadeland
306,201410240005,Homewood's Quik Pick,,10/22/2014,7201,Frankstown Av,PA,15208.0,40.45752,-79.8961,9.0,Convenience Store,Homewood North
307,57252,Honey Bear/Spee-D Mart #223,Graft Oil Co / OCI Inc,4/1/1998,2131,Ardmore Blvd,PA,15221.0,40.418907,-79.848982,9.0,Convenience Store,
308,200910260002,In & Out Market,,10/21/2009,300,Helen St,PA,15136.0,40.474126,-80.057105,9.0,Convenience Store,
309,201503160002,Indian Grocery Oakland,Ladani Perto Inc,3/11/2015,319,Craig St,PA,15213.0,40.4451,-79.948482,9.0,Convenience Store,North Oakland
310,46566,J & K Plus Store #102,,7/30/1990,901,Elizabeth St,PA,15221.0,40.426262,-79.841255,9.0,Convenience Store,
311,200908100007,J & S Food Mart,JHS Singh Enterprise LLC,8/5/2009,625,W Grant St,PA,15110.0,40.37177,-79.851733,9.0,Convenience Store,
312,201104290005,J J's Deli Mart,Deepak Inc,4/22/2011,2300,Versailles Av,PA,15132.0,40.345639,-79.849166,9.0,Convenience Store,
313,32897,J&M Dariette,,6/17/1984,552,3rd St,PA,15025.0,40.292983,-79.881361,9.0,Convenience Store,
314,201507210003,Jack's Market & Coffee Shop,Jack's Market & Coffee Shop Inc,7/16/2015,245,8th Av,PA,15120.0,40.408016,-79.909637,9.0,Convenience Store,
315,201506080001,Jade 99 Asian Supermaket,Jade 99 Asian Supermarket LLC,8/1/2014,2112,Penn Av,PA,15222.0,40.451847,-79.982434,9.0,Convenience Store,Strip District
316,201206180001,Jessie's Westside Market,,6/12/2012,3038,Chartiers Av,PA,15204.0,40.454017,-80.05974,9.0,Convenience Store,Sheraden
317,201312230005,J-N-J Convenience Store,J-N-J Convenience Store LLC,12/17/2013,646,Herron Av,PA,15219.0,40.452605,-79.964261,9.0,Convenience Store,Upper Hill
318,389,Joes Butcher Shop,,4/1/1976,502,Broadway Av,PA,15140.0,40.401989,-79.777692,9.0,Convenience Store,
319,201507020011,K-2 Convenience Store,New Indus Corporation Inc,6/29/2015,4900,Penn Av,PA,15224.0,40.464939,-79.94488,9.0,Convenience Store,Bloomfield
320,641,Ken's Grocery,,6/17/1984,216,Beltzhoover Ave,PA,15210.0,40.420099,-79.997633,9.0,Convenience Store,Beltzhoover
321,200603170003,Kiev International Food,Kiev International Market,3/6/2006,4223,Murray Ave,PA,15217.0,40.422509,-79.928598,9.0,Convenience Store,Greenfield
322,201404150004,Kubaa Oriental Grocery,,4/9/2014,613,OHighwayo St,PA,15212.0,40.453617,-79.998695,9.0,Convenience Store,East Allegheny
323,45281,Kudla's Service Center,Kudla's Service Center LLC,10/20/1989,2733,South Park Road,PA,15102.0,40.327631,-80.031909,9.0,Convenience Store,
324,57061,Kwik Fill #239 S0001,United Refining Co Of Pa,1/6/1998,152,Mcgovern Blvd,PA,15046.0,40.563829,-80.227708,9.0,Convenience Store,
325,35349,Kwik Fill S0171,United Refining Co Of Pa,1/1/1980,400,Allegheny River Blvd,PA,15139.0,40.516465,-79.842597,9.0,Convenience Store,
326,46734,L A Grocery,West Indian American Grocers,12/12/1990,511,Larimer Ave,PA,15206.0,40.465579,-79.914188,9.0,Convenience Store,Larimer
327,200403180001,L E Corner Store,,3/16/2004,601,Lincoln Ave,PA,15206.0,40.461804,-79.907894,9.0,Convenience Store,Larimer
328,51131,Labad's Mediterranean Cafe & Grocery,,12/13/1993,1727,Penn Av,PA,15222.0,40.450316,-79.985441,9.0,Convenience Store,Strip District
329,38824,Labriola Italian World,,12/27/1984,605,Freeport Rd,PA,15215.0,40.488444,-79.898703,9.0,Convenience Store,
330,200908100005,Last Minit Mart in Blawnox,Last Minit Mart Inc,8/3/2009,164,Freeport Rd,PA,15238.0,40.491362,-79.865556,9.0,Convenience Store,
331,200901290003,Lebanon Shops Pharmacy,"Thomas C Riley / Gene A Riley PRTS, Lebanon Shop Pharmacy",1/21/2009,300,Mt Lebanon Blvd,PA,15234.0,40.368707,-80.034816,9.0,Convenience Store,
332,199912010004,Le's Super Grocery Kart,,11/24/1999,5482,Penn Ave,PA,15206.0,40.463967,-79.932666,9.0,Convenience Store,Friendship
333,49364,Liberty News,Chandan Corp,12/3/1992,602,Liberty Av,PA,15222.0,40.441824,-80.001535,9.0,Convenience Store,Central Business District
334,201507020008,Linea Verde - Green Market,,6/26/2015,4619,Liberty Av,PA,15224.0,40.462519,-79.950128,9.0,Convenience Store,Bloomfield
335,201402200002,Los Campos,,8/29/2013,11566,Perry Highwayghway,PA,15090.0,40.625991,-80.054021,9.0,Convenience Store,
336,201012020001,Lovedale Valero,,11/19/2010,2002,Lincoln Blvd,PA,15037.0,40.278924,-79.874895,9.0,Convenience Store,
337,200303130006,Lucky Bucks,Carbern Foods Inc,2/10/2003,125,Virginia Ave,PA,15211.0,40.429437,-80.008009,9.0,Convenience Store,Mount Washington
338,200401140002,Marathon Imperial Tri-State Petroleum #213,Tri-State Petroleum Corp,1/12/2004,150,U.S. Route 30,PA,15071.0,40.440899,-80.238239,9.0,Convenience Store,
339,200203270003,Marathon Tri-State Petroleum #201,Tri-State Petroleum Corp,3/22/2002,956,Greentree Rd,PA,15220.0,40.419694,-80.04666,9.0,Convenience Store,
340,200203250003,Marathon Tri-State Petroleum #203,Tri-State Petroleum Corp,3/21/2002,2022,WasHighwayngton Pike,PA,15106.0,40.173242,-80.24199,9.0,Convenience Store,
341,200606120013,Marathon Tri-State Petroleum #219,Tri-State Petroleum Corp,6/6/2006,3500,Forbes Ave,PA,15213.0,40.439904,-79.95801,9.0,Convenience Store,Central Oakland
342,200903190004,Marathon Tri-State Petroleum #221,Tri-State Petroleum Corp,3/17/2009,100,7th Av,PA,15084.0,40.601875,-79.756348,9.0,Convenience Store,
343,200801250006,Marathon Tri-State Petroleum #222,Tri-State Petroleum,1/23/2008,2601,Freeport Rd,PA,15238.0,40.537383,-79.839998,9.0,Convenience Store,
344,201301040010,Marathon Tri-State Petroleum #223,Tri State Petroleum,12/21/2012,6680,Frankstown Av,PA,15235.0,40.458544,-79.908615,9.0,Convenience Store,Larimer
345,200904130002,Marathon Tri-State Petroleum #224,Tri-State Petroleum,4/6/2009,4010,Penn Av,PA,15224.0,40.464964,-79.95759,9.0,Convenience Store,Bloomfield
346,201308090002,Market on Middle,Environmental Transformation LLC,8/5/2013,2130,Middle Rd,PA,15116.0,40.548525,-79.934689,9.0,Convenience Store,
347,52202,Marshall's Exxon,Marshall Wood Works Ltd,7/20/1994,1520,Spring Garden Ave,PA,15212.0,40.464747,-79.98595,9.0,Convenience Store,Spring Garden
348,48562,Mascari's Duncan Manor Exxon / Staks,Mascari Fuel Company,6/25/1992,1700,Ferguson Rd,PA,15101.0,40.565659,-79.9987,9.0,Convenience Store,
349,201506120007,Mash Mini Mart,MAA United LLC,6/1/2015,4341,Old Wm Penn Highway,PA,15146.0,40.443278,-79.773673,9.0,Convenience Store,
350,199909280002,Mauro's Exxon,,9/28/1999,7409,Saltsburg Rd,PA,15235.0,40.477696,-79.784625,9.0,Convenience Store,
351,200002110003,McKees Rocks Sunoco A Plus,Tulsi Oil Corporation,2/3/2000,351,Stanhope St,PA,15204.0,40.46336,-80.05625,9.0,Convenience Store,Esplen
352,201205100006,Meme's Market,Meme's Market Inc,5/7/2012,1608,Walz St,PA,15212.0,40.46336,-79.991069,9.0,Convenience Store,Spring Hill-City View
353,201310030005,Mike's Spot,Shreeji Enterprise LLC,9/27/2013,815,Universal Rd,PA,15235.0,40.461123,-79.811884,9.0,Convenience Store,
354,200508090001,Mini-Mitch Quick Stop,Mitchell's Rest & Bar Inc,8/5/2005,304,Ross St,PA,15219.0,40.437105,-79.996495,9.0,Convenience Store,Central Business District
355,200006080004,Morningside Market,Harish K & Chandra Dulani,6/5/2000,1748,CHighwayslett St St,PA,15206.0,40.485217,-79.92578,9.0,Convenience Store,Morningside
356,201412040003,Mr C's Convenience Store,Second Impressions New & Used LLC,12/1/2014,350,Center Av,PA,15229.0,40.516583,-80.02187,9.0,Convenience Store,
357,201210290003,Natoli's Market,RNDD,10/17/2012,5045,Bakerstown Rd,PA,15044.0,40.661682,-80.003907,9.0,Convenience Store,
358,200508010002,Nelson Community Store,,7/27/2005,92,Sylvania Ave,PA,15210.0,40.417031,-80.00607,9.0,Convenience Store,Beltzhoover
359,200601050011,New Young's Oriental Grocery,,12/21/2005,5813,Forward Ave,PA,15217.0,40.42973,-79.922853,9.0,Convenience Store,Squirrel Hill South
360,201011120004,Oakhill Convenient Store,,11/9/2010,132,Burrows St,PA,15213.0,40.439166,-79.966686,9.0,Convenience Store,West Oakland
361,200906170007,OM Enterprise,,6/15/2009,601,Mcneilly Rd,PA,15226.0,40.383053,-80.020965,9.0,Convenience Store,
362,54329,On the Go Market,Premier Station Inc,9/15/1995,2873,W Liberty Av,PA,15216.0,40.395561,-80.033092,9.0,Convenience Store,
363,201212120009,One Stop,,12/3/2012,3601,Blvd Of The Allies,PA,15213.0,40.434751,-79.954267,9.0,Convenience Store,Central Oakland
364,200209260001,Optima #1386,Sunoco Inc R&M,9/20/2002,107,Walmart Dr,PA,15137.0,40.387172,-79.82252,9.0,Convenience Store,
365,199902220002,P & W Mini Mart,P & W Auto Spa Partnership,2/12/1999,410,Scenery Dr,PA,15037.0,40.277157,-79.837797,9.0,Convenience Store,
366,56172,Parkway Service B P,,1/23/1997,910,Saw Mill Run Blvd,PA,15220.0,40.426572,-80.022275,9.0,Convenience Store,Duquesne Heights
367,57541,ParMar Store #56,Dr Petroleum Co,7/23/1998,8197,Mcknight Rd,PA,15237.0,40.557547,-80.023367,9.0,Convenience Store,
368,201402040002,Penn Hills Sunoco,Jeet Enterprise Inc,1/28/2014,3899,Old William Penn Highway,PA,15235.0,40.444181,-79.81354,9.0,Convenience Store,
369,200401090003,Penn Sunoco,Penn Management Inc,1/7/2004,4068,Penn Ave,PA,15224.0,40.465415,-79.955315,9.0,Convenience Store,Bloomfield
370,42919,People's Grocery,,10/14/1987,5136,Penn Ave,PA,15224.0,40.464646,-79.941379,9.0,Convenience Store,Bloomfield
371,2412,Perriello Produce,,8/20/1992,208,7th Av,PA,15084.0,40.600196,-79.761249,9.0,Convenience Store,
372,199909300002,Pirollo's Delicatessen,,9/27/1999,307,Hulton Rd,PA,15147.0,40.489741,-79.819455,9.0,Convenience Store,
373,200104300003,Pitcairn Sunoco,,4/24/2001,479,Broadway Blvd,PA,15140.0,40.401542,-79.778113,9.0,Convenience Store,
374,200502010005,Plum Convenience,Plum Convenience Inc,1/27/2005,7615,Saltsburg Rd,PA,15239.0,40.476307,-79.778563,9.0,Convenience Store,
375,201506220012,Plum Sunoco,Dhan Laxmi Corp,6/15/2015,255,Unity Center Rd,PA,15239.0,40.489993,-79.780528,9.0,Convenience Store,
376,201101310003,PNC C Store,Parkhurst Dining,2/1/2011,620,Liberty Av,PA,15222.0,40.441767,-80.000839,9.0,Convenience Store,Central Business District
377,201202030009,PNK Store,,1/30/2012,490,North Av,PA,15212.0,40.456629,-80.002082,9.0,Convenience Store,Central Northside
378,294,Podmilsak's Market,,1/1/1950,200,Herron Av,PA,15024.0,40.542758,-79.814823,9.0,Convenience Store,
379,200606090001,Popeye's Mini Mart,Popeye's Mini Mart LLC,6/7/2006,1510,Saxonburg Blvd,PA,15084.0,40.653924,-79.839314,9.0,Convenience Store,
380,201206120010,Presto Qwik Stop,,6/5/2012,5237,Thoms Run Rd,PA,15142.0,40.373335,-80.119033,9.0,Convenience Store,
381,200411020002,Prestogeorge Fine Foods,Prestogeorge Fine Foods Inc,10/27/2004,1719,Penn Av,PA,15222.0,40.450211,-79.98572,9.0,Convenience Store,Strip District
382,200108230004,Produce Plus Market & Deli,Produce Plus Market & Deli Inc,8/17/2001,471,Lincoln Ave,PA,15202.0,40.494989,-80.054846,9.0,Convenience Store,
383,200607210004,Quick Stop,Rayaraj Inc,7/17/2006,3349,Liberty Ave,PA,15201.0,40.461868,-79.966514,9.0,Convenience Store,Lower Lawrenceville
384,201110240001,Quick Stop Sunoco,Sitaram Enterprises Inc,10/12/2011,1640,Saw Mill Run Blvd,PA,15210.0,40.396477,-79.998692,9.0,Convenience Store,Brookline
385,200112030002,Quik Serv,Quik Serv LLC,11/16/2001,400,Union Ave,PA,15202.0,40.50403,-80.061799,9.0,Convenience Store,
386,200812220002,R & M Variety Store,Laxmi Narayana Corp,12/8/2008,1739,Pennsylvania Ave,PA,15122.0,40.361839,-79.861016,9.0,Convenience Store,
387,201405270001,Red Paprika Foods,,5/22/2014,1900,Grandview Av,PA,15132.0,40.339959,-79.837052,9.0,Convenience Store,
388,201501140010,Reyes Tienda Mexicana,,1/5/2015,413,Semple St,PA,15213.0,40.43699,-79.954397,9.0,Convenience Store,Central Oakland
389,200001120003,Rite Aid Pharmacies #10910,Rite Aid Corp,1/12/2000,4927,Homeville Rd,PA,15122.0,40.38208,-79.876636,9.0,Convenience Store,
390,201007200001,Rocks Express,,7/16/2010,700,Frederick St,PA,15136.0,40.471394,-80.064844,9.0,Convenience Store,
391,201509010002,Rockwell Market/Rockwell Hall @ Duquesne Univ.,Parkhurst Dining,8/26/2015,600,Forbes Av,PA,15282.0,40.436981,-79.990244,9.0,Convenience Store,Bluff
392,201512240012,Rossi's Market,SJ Retail Services LLC,12/16/2015,64,Forest Grove Rd,PA,15108.0,40.481197,-80.130734,9.0,Convenience Store,
393,200108150026,Ruthfred Market,MINPRO Inc,8/9/2001,3400 Suite 4,South Park Rd,PA,15102.0,40.321783,-80.057607,9.0,Convenience Store,
394,201410270003,S & S Express Food Mart,S & S Express Food Mart Inc,10/15/2014,922,Main St,PA,15215.0,40.494685,-79.932775,9.0,Convenience Store,
395,201101070003,Salem's Market,,12/16/2010,2923,Penn Av,PA,15201.0,40.458405,-79.973699,9.0,Convenience Store,Strip District
396,201411050001,Samba Mini Mart,Nasser Inc,10/7/2014,2520,Bedford Av,PA,15219.0,40.450651,-79.972121,9.0,Convenience Store,Bedford Dwellings
397,55829,Sam's Market,,9/23/1996,1712,5th Ave,PA,15219.0,40.438268,-79.982097,9.0,Convenience Store,Bluff
398,200410260006,Seoul Mart,,10/12/2004,4701,5th Ave,PA,15213.0,40.447245,-79.947201,9.0,Convenience Store,Shadyside
399,201405130002,SG Management Services,SG Management,12/13/2013,9411,University Blvd,PA,15108.0,40.501966,-80.221436,9.0,Convenience Store,
400,59,Shadyside Market,,6/17/1984,5414,Walnut St,PA,15232.0,40.450679,-79.934926,9.0,Convenience Store,Shadyside
401,38045,Sheetz #115,Sheetz Inc,6/29/1984,8607,Perry Hwy,PA,15237.0,40.561828,-80.039532,9.0,Convenience Store,
402,40721,Sheetz #130,Sheetz Inc,4/15/1986,899,Freeport Rd,PA,15030.0,40.582036,-79.778802,9.0,Convenience Store,
403,201209120002,Sheetz #189,Sheetz Inc,8/24/2012,1505,Pikettsburgh St,PA,15024.0,40.541803,-79.798793,9.0,Convenience Store,
404,47903,Sheetz #190,Sheetz Inc,12/12/1991,2003,Golden Mile Hwy,PA,15239.0,40.454908,-79.711646,9.0,Convenience Store,
405,57467,Sheetz #253,Sheetz Inc,6/19/1998,251,Curry Hollow Rd,PA,15236.0,40.336173,-79.970867,9.0,Convenience Store,
406,200004270003,Sheetz #277,Sheetz Inc,4/12/2000,12000,Perry Hwy,PA,15090.0,40.634005,-80.059307,9.0,Convenience Store,
407,200209200006,Sheetz #327,Sheetz Inc,9/26/2002,2100,Mosside Blvd,PA,15146.0,40.39754,-79.768583,9.0,Convenience Store,
408,200401070002,Sheetz #353,Sheetz Inc,12/11/2003,5410,Campbells Run Rd,PA,15205.0,40.448,-80.157482,9.0,Convenience Store,
409,200409170005,Sheetz #360,Sheetz Inc,9/10/2004,3954,Wm Penn Hwy,PA,15146.0,40.437687,-79.774258,9.0,Convenience Store,
410,200606130003,Sheetz #376,Sheetz Inc,6/8/2006,1000,Clairton Blvd,PA,15236.0,40.320335,-79.942773,9.0,Convenience Store,
411,200512070001,Sheetz #379,Sheetz Inc,11/30/2005,9002,University Blvd,PA,15108.0,40.503227,-80.222988,9.0,Convenience Store,
412,201105090002,Sheetz #459,Sheetz Inc,5/6/2011,2175,Hulton Rd,PA,15147.0,40.526468,-79.817038,9.0,Convenience Store,
413,201108050002,Sheetz #468,Sheetz Inc,8/2/2011,3457,Wm Penn Highway,PA,15235.0,40.43046,-79.811288,9.0,Convenience Store,
414,201112080006,Sheetz #476,Sheetz Inc,11/30/2011,3025,Babcock Blvd,PA,15237.0,40.514787,-80.009388,9.0,Convenience Store,
415,201305240007,Sheetz #515,Sheetz Inc,5/17/2013,4599,Library Rd,PA,15102.0,40.350845,-80.022411,9.0,Convenience Store,
416,48607,Shenderovich In & Out Market,,7/15/1992,1101,Powers Run Rd,PA,15238.0,40.510035,-79.855995,9.0,Convenience Store,
417,56716,Shenot's Farm Market,,8/12/1997,3754,Wexford Run Rd,PA,15090.0,40.625993,-80.079141,9.0,Convenience Store,
418,200112210004,Shop N Go One,Jas Web Inc,12/19/2001,6001,Buttermilk Hollow Rd,PA,15207.0,40.362516,-79.907245,9.0,Convenience Store,Lincoln Place
419,201507020006,Shuman's Market,Naela Shuman,6/24/2015,7210,Frankstown Av,PA,15236.0,40.457053,-79.89605,9.0,Convenience Store,Homewood South
420,703,Sil's,LLC Irwin Lederstein,4/8/1992,6000,Noblestown Rd,PA,15071.0,40.398362,-80.187505,9.0,Convenience Store,
421,40540,Smithfield News,Weiss Enterprises,3/5/1986,115,Smithfield St,PA,15222.0,40.43772,-80.000475,9.0,Convenience Store,Central Business District
422,40745,Soergel's Orchards,,4/28/1986,2573,Brandt School Rd,PA,15090.0,40.61395,-80.092426,9.0,Convenience Store,
423,201306120001,Sophia's,Sophia's Resale Shop LLC,6/5/2013,2918,Walnut St,PA,15132.0,40.331257,-79.845268,9.0,Convenience Store,
424,200810220017,Soup Du Jour,Von Genther Holdings Limited,10/14/2008,2228,W Hardies Rd,PA,15044.0,40.594321,-79.969859,9.0,Convenience Store,
425,200204260005,South Fayette Sunoco,Mike & Rob Inc,4/15/2002,140,Millers Run Rd,PA,15017.0,40.357055,-80.119649,9.0,Convenience Store,
426,200601270003,South Park Convenience Store,,1/19/2006,5660,Brownsville Rd,PA,15236.0,40.330738,-79.987682,9.0,Convenience Store,
427,201306250005,Speedway #2900,Speedway LLC,6/19/2013,4830,Wm Penn Highway,PA,15146.0,40.427386,-79.718529,9.0,Convenience Store,
428,201306250006,Speedway #2901,Speedway LLC,6/19/2013,4380,Old Wm Penn Highway,PA,15146.0,40.443721,-79.767945,9.0,Convenience Store,
429,201410170001,Speedway #2902,Speedway LLC,10/14/2014,4420,Browns Highwayll Rd,PA,15217.0,40.419217,-79.92745,9.0,Convenience Store,Greenfield
430,201409050010,Speedway #2905,Speedway LLC,8/29/2014,303,Hulton Rd,PA,15139.0,40.526263,-79.842197,9.0,Convenience Store,
431,201501150002,Speedway #2906,Speedway LLC,1/13/2015,1700,Lincoln Highway,PA,15137.0,40.369983,-79.786291,9.0,Convenience Store,
432,201501070005,Speedway #2910,Speedway LLC,12/17/2014,5701,Grand Av,PA,15225.0,40.511928,-80.131934,9.0,Convenience Store,
433,201411210005,Speedway #2911,Speedway LLC,11/26/2014,1200,Long Run Rd,PA,15131.0,40.333078,-79.812564,9.0,Convenience Store,
434,201312090010,Speedway #6503,Speedway LLC,12/3/2013,2325,5th Ave,PA,15132.0,40.353945,-79.837531,9.0,Convenience Store,
435,201101070001,Speedy Food Mart,Bellevue Tobacco & News LLC,12/15/2010,1602,5th Av,PA,15108.0,40.513292,-80.153687,9.0,Convenience Store,
436,201204120005,St Clair Mini Mart,Krupa Gas Corporation,4/10/2012,2520,WasHighwayngton Rd,PA,15241.0,40.318801,-80.088453,9.0,Convenience Store,
437,200511150005,Stetor's Red Hot Dollar,,11/8/2005,706,Monongahela Ave,PA,15045.0,40.324036,-79.892756,9.0,Convenience Store,
438,201405190002,Stop - N - Go,Plaza Stop - N - Go Inc,5/9/2014,21,Yost Blvd,PA,15221.0,40.414006,-79.847312,9.0,Convenience Store,
439,201106210020,Stop N Shop,Hari Krishnji Corp,6/1/2011,2110,Ardmore Blvd,PA,15221.0,40.419144,-79.849932,9.0,Convenience Store,
440,201508270012,Sub Stop-Marathon,Fayad Enterprise Inc,8/20/2015,2929,Saw Mill Run Blvd,PA,15227.0,40.377249,-79.98595,9.0,Convenience Store,
441,201304250005,Sultan Bey,Dollar Plus,4/23/2013,4601,Centre Av,PA,15213.0,40.452112,-79.951943,9.0,Convenience Store,North Oakland
442,201409050003,Sunoco,Kesari Petro Aspinwall,8/26/2014,304,Freeport Rd,PA,15215.0,40.489247,-79.903111,9.0,Convenience Store,
443,200102200003,Sunoco #7144,Sunoco Inc R&M,2/15/2001,195,N Craig St,PA,15213.0,40.449447,-79.950929,9.0,Convenience Store,North Oakland
444,199901150003,Sunoco #7278,Sunoco Inc R&M,12/18/1998,339,Cochran Rd,PA,15228.0,40.382679,-80.052638,9.0,Convenience Store,
